name,hr2,hr4,hr6,hr8,hr12,hr18,Day1,Day2,Day4,Day7,sym
A_52_P623058,0.087483391,0.110115603,0.157092062,0.001945526,-0.156430697,-0.16680878,-0.30824555,0.084741081,-0.108553229,0.524889116,000000000+
A_55_P2131438,-0.023193908,0.157783358,0.188281048,0.196584124,0.025157738,-0.212019861,0.121736122,0.053674468,-0.0233575,0.820855231,000000000+
A_55_P2071271,0.429597765,-0.170555268,-0.325939715,-0.014414739,-0.053393749,0.210265613,-0.107679674,0.0723993,0.031417426,1.315058923,000000000+
A_51_P210474,0.363189081,-0.099840764,-0.051711142,-0.09760892,0.092039404,-0.089921836,0.111459866,0.071256112,-0.197840618,0.721725864,000000000+
A_55_P2093727,0.073100637,-0.059561664,-0.250313528,-0.024369794,-0.168080369,-0.280707675,0.196399707,-0.10861687,-0.239058195,0.545546054,000000000+
A_55_P2156944,0.130658809,-0.098254563,-0.07848614,0.077727552,-0.028117792,0.450321871,-0.185798828,-0.118191127,0.255236942,0.50864598,000000000+
A_52_P81468,0.246353365,-0.149782169,-0.127153344,-0.04347023,-0.079939238,-0.183616459,0.096913615,0.088303957,-0.002639357,0.659201203,000000000+
A_30_P01028308,-0.461014069,0.011645182,-0.298530506,0.367265484,-0.137909464,-0.182156289,-0.252248274,-0.034794029,0.023101388,0.752063463,000000000+
A_55_P2100103,0.127780719,0.025803271,0.081394978,0.044410388,-0.001031167,-0.11505203,-0.220497946,-0.080574501,-0.016574498,0.516179107,000000000+
A_55_P1989312,0.352159327,-0.006820926,-0.136840443,-0.150211668,-0.009742194,0.401832348,0.183945039,0.149400692,0.009725065,0.525770082,000000000+
A_55_P2051322,0.118593157,-0.093240314,-0.176784207,0.004188072,-0.058532203,-0.141363913,-0.158881699,0.037030712,-0.102011882,1.504699932,000000000+
A_51_P127297,0.147405141,-0.106650462,-0.095559208,-0.025582613,-0.098937658,-0.012842326,0.033655639,0.052426278,0.2421625,0.550385554,000000000+
A_52_P491544,0.439110378,-0.247569497,-0.279378221,-0.288941455,-0.349859725,-0.240004905,-0.466476192,0.226358793,-0.078559314,0.806011326,000000000+
A_66_P128733,0.342022618,0.18607767,-0.402834325,0.455237993,-0.414518799,0.28562018,-0.219092107,-0.186046835,0.337826647,0.963025172,000000000+
A_51_P202633,0.014172473,-0.026450496,-0.240423234,0.311409875,-0.054478841,0.185043733,-0.304797394,-0.046734984,0.056317793,0.607358245,000000000+
A_30_P01032410,0.216701155,-0.144731938,-0.411841678,-0.027233987,0.161689706,-0.21230747,-0.28315766,0.279094459,-0.301393893,0.590739646,000000000+
A_51_P196844,-0.234837719,0.223689598,-0.01379146,0.262227525,0.09331676,0.084860208,0.192224116,0.082497731,0.148581723,2.303077509,000000000+
A_30_P01031526,0.262869969,-0.106853445,-0.274395929,0.162603517,-0.244685213,0.250365115,0.053868191,-0.014494245,-0.139632196,0.779045104,000000000+
A_55_P1965000,-0.049098092,-0.325503177,-0.435538252,0.021771679,-0.260701334,0.394935803,-0.376015557,-0.195411444,0.123196598,1.322594276,000000000+
A_55_P1968108,0.091623626,-0.083800164,-0.063685994,0.059862009,0.012758861,-0.380786185,0.182816365,0.15238738,-0.293370447,0.517202891,000000000+
A_55_P2181665,-0.086649399,0.32770566,-0.051639896,0.216725992,-0.036107318,-0.261273235,0.069019619,0.002326746,-0.082690741,1.087303659,000000000+
A_55_P2019776,-0.293543275,0.030226341,-0.166603703,0.281363419,0.13900405,-0.00067258,-0.348212326,0.181784319,0.086209967,0.566330858,000000000+
A_51_P464703,-0.10747093,0.432616119,-0.172392239,0.484450215,-0.037617362,0.034006653,-0.035366021,-0.046638261,-0.049818778,3.338330492,000000000+
A_51_P332652,0.375263214,-0.220188332,-0.195132962,-0.128125842,0.000583043,-0.144388498,0.115980627,0.181372567,-0.22843097,0.94464712,000000000+
A_55_P2147971,0.179215174,0.094550712,0.019497958,-0.194191329,0.194652243,0.464216305,-0.184964114,-0.01759539,-0.058778041,1.196780321,000000000+
A_66_P116126,0.328339189,-0.150334798,-0.258223718,-0.106705189,0.040165285,0.130496498,-0.04528608,0.023009207,0.286779569,0.691829005,000000000+
A_55_P1958038,0.30532461,0.142170086,-0.470969998,0.027786479,0.036369403,-0.012155703,0.268074029,0.075118308,0.153181653,2.136708656,000000000+
A_55_P2091741,0.209689593,0.028589095,-0.179879598,-0.074224025,-0.008299651,0.270097349,-0.166095795,0.128349922,0.083165605,1.156526873,000000000+
A_52_P182118,-0.19700007,-0.023654935,-0.044445749,-0.026333562,-0.138981271,0.371793266,-0.146373718,-0.110135549,0.136752142,0.920015464,000000000+
A_51_P452629,-0.089131511,0.001651325,-0.139977541,-0.078867408,0.009009897,-0.035815671,-0.040805142,-0.138975832,0.072318964,1.471460745,000000000+
A_51_P296608,-0.123869459,0.316794271,0.194308168,-0.142723093,-0.1489517,-0.187900087,0.079188481,-0.108120097,0.137733071,0.632380107,000000000+
A_55_P2000909,-0.496946072,0.398837823,0.141750064,0.042255225,-0.099867823,-0.270379066,-0.020005094,-0.08465331,0.378248798,0.532284343,000000000+
A_55_P2157102,-0.056048454,0.018156204,-0.174672357,0.073106624,-0.071898483,0.350871616,-0.413084437,-0.081454097,0.138483187,0.868565539,000000000+
A_55_P1991811,0.452454706,0.019752477,0.166412217,-0.169278944,-0.163377665,0.069632001,0.114880333,-0.004754725,-0.274318627,0.513388879,000000000+
A_55_P2154132,0.078094502,-0.06504232,-0.142782691,0.118691923,-0.140014611,-0.176096016,-0.00894633,0.057710789,-0.090159613,1.467380679,000000000+
A_51_P342716,-0.408453007,0.263867522,0.404750113,-0.272427244,-0.056190046,0.007258444,-0.067258497,-0.342514779,0.031229891,0.541269595,000000000+
A_55_P2024021,-0.449944039,0.24915973,0.135639653,0.06731669,-0.050136601,-0.312878908,-0.011293418,-0.182098026,0.360179941,0.546498646,000000000+
A_51_P474454,-0.033462109,0.092471571,0.006637731,0.24753708,-0.161785496,-0.142100324,0.000252974,-0.020545509,0.127565947,0.823205851,000000000+
A_52_P192426,0.300338941,-0.301013619,-0.278361664,0.102421634,0.072730184,-0.242900461,0.101896738,0.075921072,0.118969148,1.137042398,000000000+
A_51_P109888,-0.101365615,0.084291103,-0.016120388,0.127402188,0.076144942,-0.035223986,-0.268940412,0.160945198,-6.98E-05,0.503010023,000000000+
A_55_P2200234,-0.157900754,0.443587066,-0.107648982,0.249291614,0.063602663,0.099548666,-0.143218819,-0.023664867,0.213172067,0.595840061,000000000+
A_55_P1995622,-0.333019511,0.450342323,0.327417356,0.261528718,0.017972108,-0.04211373,-0.123443547,0.269405536,0.202083522,0.528512952,000000000+
A_55_P2123466,0.051952524,0.206750633,-0.168535145,0.100740797,-0.417806352,-0.448547242,-0.035817937,-0.014559366,0.187020202,0.591132557,000000000+
A_51_P479914,0.040757203,0.325099587,0.065751894,0.258687559,-0.127877222,0.328300222,0.239425362,0.13939839,0.273941065,0.560609984,000000000+
A_55_P2017038,0.035335772,0.120563668,-0.085405727,0.146082087,-0.132120946,0.260730526,-0.006863547,-0.029794046,0.036553263,0.631346937,000000000+
A_51_P243914,0.370629641,-0.116067391,-0.053890874,0.360505523,-0.309329115,-0.18434106,-0.158856262,0.229809244,0.345688686,0.890403304,000000000+
A_55_P2179413,0.175358672,0.345772688,-0.040873764,-0.028648243,0.420920121,0.067600314,-0.116398028,0.026300102,-0.146246613,0.513806819,000000000+
A_55_P2101426,0.134156336,0.026163355,-0.067771875,0.122422634,0.313861925,0.414150374,-0.212642247,-0.07306481,0.177140547,0.501478052,000000000+
A_55_P1968304,0.265180979,-0.133429772,0.006314632,0.055179337,-0.240207538,-0.098887128,0.219128759,0.239958876,0.104064215,0.829917858,000000000+
A_55_P2111264,0.214786741,-0.226527999,-0.277865849,-0.261290107,-0.103435693,-0.16176576,0.288722263,0.116436841,-0.171573516,0.675630795,000000000+
A_52_P255804,0.440650057,0.097319265,-0.021076518,-0.126249885,-0.026375635,-0.265372983,0.247484779,0.048575099,-0.162610402,0.565129684,000000000+
A_55_P2022987,0.244908266,-0.059990923,-0.151211988,-0.329624413,-0.127415678,0.110448117,-0.025178391,-0.132966313,-0.150305421,0.670470099,000000000+
A_55_P2048434,0.089924383,-0.143060869,0.046857072,-0.064609241,-0.200813029,-0.099602871,0.130376539,-0.027677761,0.036932052,0.803362501,000000000+
A_55_P2030996,-0.124510113,0.034494553,-0.117235202,0.306537646,0.010824159,0.01650896,0.226283641,0.024091047,-0.056177336,1.265491502,000000000+
A_55_P2004152,0.187157717,-0.135258747,-0.258172031,-0.013540816,-0.025216489,-0.292679245,0.206257104,0.050316613,-0.177875365,0.897037712,000000000+
A_55_P2129217,-0.243143222,0.346990921,0.286613847,-0.150453743,-0.277061115,-0.290692405,-0.339559526,-0.06148636,0.111498869,0.589578865,000000000+
A_51_P369200,-0.315146138,0.102794096,0.059905558,0.19794773,0.049045582,-0.055150186,0.21110942,0.145294874,-0.100357069,1.483239797,000000000+
A_30_P01020072,0.205223096,0.051087534,-0.087455709,0.481204591,-0.087985426,-0.129577021,-0.265416832,0.267090634,0.454881949,0.764385514,000000000+
A_55_P2054887,-0.008556467,-0.109368841,-0.014835763,0.18388273,0.186345079,-0.244851276,0.131189381,0.127369408,-0.003063807,0.520369846,000000000+
A_55_P2108837,-0.091932135,0.005592321,0.196633704,-0.208151488,-0.343306635,-0.057778993,0.211936123,-0.042235705,-0.075244128,1.318783401,000000000+
A_51_P105927,-0.16285889,0.173834284,0.090834069,0.140071224,0.206632376,0.256513186,-0.012970854,0.097087152,-0.068796058,0.567307823,000000000+
A_55_P2122841,0.044546506,-0.035564771,-0.205198087,0.162434956,-0.052768699,-0.269266617,-0.025503063,0.169458447,0.256630261,0.53714378,000000000+
A_55_P1989748,-0.098331707,0.045719619,-0.214213988,0.184286182,-0.313789076,-0.007085231,0.033819122,0.074526417,-0.252642697,0.631566849,000000000+
A_51_P148105,-0.475667779,0.361300391,-0.111652087,0.126630064,0.081031707,-0.039909454,0.123343744,0.086859454,0.1402652,1.294000206,000000000+
A_51_P270949,-0.384364968,0.240224068,0.207658467,0.291144848,0.406626272,-0.057515573,0.180401054,0.260313479,-0.124524342,0.680519195,000000000+
A_51_P221014,0.158053757,0.054749199,-0.224451905,0.26372801,-0.148976637,-0.110078885,-0.257893979,0.036191605,0.294156999,1.031843453,000000000+
A_55_P2018542,0.466386201,-0.213898487,-0.131964611,0.122069439,-0.11359073,-0.035515736,0.317869199,0.219428386,-0.016336829,0.504796136,000000000+
A_55_P2133225,0.154267389,0.214445415,-0.287067106,0.19695157,0.004370511,0.23994598,-0.225813761,-0.180358921,-0.152041584,0.552496373,000000000+
A_52_P399934,0.447928841,-0.172492011,-0.187449402,-0.126853576,-0.28015237,0.097902353,-0.426144266,-0.094319737,0.078264825,1.757347791,000000000+
A_55_P2062480,-0.272947309,0.023177108,0.07186162,0.129438098,-0.122917717,-0.026898036,0.044701842,-0.017710664,-0.036341358,0.615009246,000000000+
A_55_P2063336,-0.246187059,0.094453995,0.078430279,0.195947165,0.098501986,0.08868326,0.460944963,0.012787555,-0.038797223,0.984806925,000000000+
A_51_P115326,0.258146192,-0.131905812,-0.174384671,-0.198750191,-0.072788998,0.132712019,-0.073319043,-0.067615147,0.107363174,0.533179773,000000000+
A_55_P2080794,0.398045418,-0.293879849,-0.44885266,-0.09498392,-0.244629368,-0.32608532,-0.035534631,0.076233573,-0.057564552,0.683125209,000000000+
A_30_P01032168,-0.242579579,0.433867776,-0.004931665,0.119722678,-0.11236716,-0.203263582,-0.331422317,0.436909065,-0.099058791,0.600136219,000000000+
A_55_P1956837,-0.447859173,0.226342228,-0.191195013,0.071436984,-0.123571359,0.04492615,-0.199582496,-0.405271049,0.000692846,1.510832795,000000000+
A_30_P01019613,-0.004433322,-0.357764375,-0.182729216,0.160163604,-0.253742808,0.372730742,-0.414253894,-0.090816686,0.184956027,0.608189291,000000000+
A_55_P2027117,0.393257133,0.025347024,-0.321822282,0.281962051,0.093526773,0.26784694,-0.257188295,0.001929004,0.075655156,1.410692173,000000000+
A_51_P229676,-0.054566136,0.242056032,0.150828474,0.032823655,0.461280868,-0.013749268,0.185034418,0.150801253,-0.009394554,0.644335197,000000000+
A_55_P2030771,-0.265472533,-0.113344121,-0.252429013,0.016471931,-0.017123802,0.001495153,-0.241315055,0.024570082,0.007212142,0.543631122,000000000+
A_52_P432919,-0.192249915,-0.010546119,-0.119730676,0.337042003,0.123149408,-0.124053382,0.01990811,0.119003862,-0.11699892,0.666970265,000000000+
A_55_P2086511,0.264389799,-0.112532727,-0.129592481,0.007820103,-0.105313107,0.015218113,0.099095879,0.225507891,0.055484851,0.65386311,000000000+
A_55_P1963878,0.378972545,-0.176173853,-0.004211727,-0.055549746,-0.189273896,0.0306483,-0.239470074,0.162287581,-0.126680075,0.90374927,000000000+
A_51_P172231,0.372212677,-0.278902838,-0.128572088,-0.229532243,0.014916479,-0.08664388,0.158098099,0.059892391,-0.206278771,0.542735204,000000000+
A_55_P1997421,0.044528053,0.120033818,-0.020301332,0.119224568,0.057149232,-0.304176925,0.024396266,0.069682883,0.030626114,0.860988322,000000000+
A_55_P2090194,0.08849648,0.034307191,-0.132176501,0.110398733,0.070977145,-0.034319258,0.269362855,0.08534716,0.019292822,0.935341997,000000000+
A_51_P327530,0.32349335,-0.072281236,-0.194017744,-0.012920012,-0.32183797,-0.419469169,0.16133717,0.174614844,-0.075966099,0.934933957,000000000+
A_55_P2125496,-0.370490295,0.273661571,0.328928353,0.033929892,-0.112979635,-0.443611666,0.155443697,0.102742547,0.22449324,0.835052703,000000000+
A_51_P175580,0.450209885,-0.031959976,0.008616497,-0.123220542,-0.338798659,-0.139373047,-0.153872031,0.188831849,0.150129973,0.580520198,000000000+
A_55_P1983235,0.467565188,-0.2645275,-0.307103683,-0.144338343,-0.320217997,-0.228946319,-0.234845204,0.116402216,0.12160165,0.862576456,000000000+
A_55_P1980831,0.466276209,-0.357116209,-0.333718749,-0.033294911,-0.156806067,0.247133202,-0.223619417,0.039243455,0.006488402,0.945335387,000000000+
A_55_P2011490,-0.088762537,0.08729783,0.016476164,0.097882677,0.177768963,0.092975133,0.15934178,0.107687637,-0.170475921,0.845671125,000000000+
A_30_P01019123,-0.130433318,0.016947713,-0.06231199,0.037608874,0.024450815,-0.149614952,0.115447218,-0.035972456,-0.031083669,1.517081646,000000000+
A_55_P1965154,0.348594782,0.226201896,0.063468456,-0.250565531,0.168259274,-0.27939868,0.497188113,0.19838893,-0.435914488,1.15862039,000000000+
A_51_P233603,0.468354928,-0.308894536,-0.448169524,0.02224691,-0.025678529,-0.127892329,-0.101702692,0.054235138,0.067811625,1.106108225,000000000+
A_51_P105709,-0.261960847,0.223414941,0.08385585,0.166983387,0.011594545,-0.160974347,0.134158919,0.044671073,-0.017515524,1.17139204,000000000+
A_55_P2031125,-0.066279919,-0.240404377,-0.02275609,-0.447522616,-0.270924748,0.341772148,-0.145468693,-0.224021414,-0.212996943,1.054376694,000000000+
A_55_P2062836,0.175359921,0.478068438,-0.012127846,-0.016450383,0.140161574,0.131064263,0.377671497,0.212643259,-0.025025227,0.967399279,000000000+
A_52_P555723,0.304630515,-0.105889607,-0.030923874,-0.095791063,-0.193647668,-0.022493958,0.062627176,0.168356434,-0.073936925,0.853143485,000000000+
A_55_P2035677,0.111611578,-0.072511819,-0.036012917,0.069421355,-0.063580156,0.354262035,-0.176124464,-0.024913986,0.181887793,0.516351745,000000000+
A_52_P396498,0.119091552,0.129165575,0.14711499,0.094830503,-0.316568075,0.051057119,-0.094965889,0.136395432,0.027211592,0.594638982,000000000+
A_55_P2006084,0.106755782,0.120358696,-0.111266473,-0.018902344,0.022577577,-0.178225824,0.003320572,0.267472143,-0.179736173,0.649631726,000000000+
A_65_P11425,-0.131789355,0.418529385,-0.240714799,-0.181118738,-0.418165112,-0.26974691,-0.017256914,-0.003669227,0.312549413,0.777397126,000000000+
A_30_P01029641,0.332055266,-0.110933758,-0.063325201,-0.106117216,-0.029542199,0.295957703,-0.124005667,0.206948012,-0.176455496,1.357595609,000000000+
A_55_P2076772,0.003845481,0.131842812,-0.036668252,0.120059759,0.057739496,0.293442386,-0.141600733,0.005903437,0.124161312,0.592003092,000000000+
A_55_P1979221,0.347006804,-0.042699113,-0.064872765,-0.072604631,-0.122464478,-0.041910059,0.448299249,0.253170447,-0.000970147,0.515758049,000000000+
A_51_P154973,0.242582514,-0.228873689,-0.360958759,0.287460667,-0.089370544,0.162662478,-0.378546241,0.102668963,0.001840375,0.643106548,000000000+
A_51_P116487,0.370916623,-0.148438064,-0.32486237,-0.125466206,-0.289572981,-0.232391316,0.039041089,-0.027402473,-0.208026151,0.756522599,000000000+
A_55_P1992769,0.158435602,-0.091281112,-0.044161242,-0.166358875,-0.179834235,-0.055826713,0.011342757,0.004908998,-0.014150617,0.568608937,000000000+
A_51_P420655,-0.053810635,-0.061873047,-0.167455596,0.095879369,0.113932165,-0.2781548,0.017274866,0.104533909,0.048037202,0.602646395,000000000+
A_55_P2170105,0.422694033,-0.180048993,-0.26650912,-0.049909477,-0.275357888,-0.184352102,-0.009481162,0.171424786,-0.232711405,0.75387694,000000000+
A_51_P114910,0.097625069,-0.029174647,-0.204601929,-0.001134729,0.083715835,-0.058954248,0.10960046,0.103296825,-0.304380849,0.591756006,000000000+
A_55_P2171116,-0.12298271,0.18272148,0.063434498,0.212047959,0.377818169,-0.128871796,0.127428948,0.181371404,-0.039087076,0.505479499,000000000+
A_55_P2014229,0.080103886,0.027836964,-0.021667311,0.274919578,0.166608709,0.387014268,-0.188717661,-0.027340307,0.303740625,1.262907889,000000000+
A_55_P1991219,-0.281335346,0.095839664,-0.139185729,0.229466038,-0.145782422,0.064116818,-0.179109685,0.310837136,-0.110458987,0.615938002,000000000+
A_55_P1993109,0.34006685,-0.079230818,-0.268708868,-0.117546957,-0.011652905,0.173744333,-0.154565416,0.051098312,-0.011931707,0.583869286,000000000+
A_51_P363630,0.473624006,-0.309922229,-0.460099342,-0.070085127,-0.392709093,-0.073010033,-0.217541049,-0.063300101,0.004603641,1.318251261,000000000+
A_51_P327021,0.34272518,-0.382710992,-0.31112532,-0.118327641,-0.258201847,0.028262765,0.103869119,0.030506072,-0.056592775,0.543048072,000000000+
A_51_P468415,-0.025679132,-0.045469846,-0.354054649,0.187203517,-0.189289194,0.100133715,0.187643241,-0.115056559,-0.132626811,1.348766236,000000000+
A_51_P207988,0.017476281,-0.020133685,-0.080218419,0.15332588,-0.222916169,0.033341088,-0.415971962,0.10316483,0.067528184,0.883284945,000000000+
A_51_P116447,0.116302092,-0.112713644,-0.200544509,-0.006542758,-0.377444806,-0.065548279,-0.186659097,0.045961824,0.051468643,0.601953384,000000000+
A_52_P311245,0.190763372,0.044223699,-0.067711193,0.022786169,-0.123542413,-0.293765539,0.18511827,0.083388559,-0.06641717,0.558015299,000000000+
A_55_P2115057,0.460601945,-0.177069669,-0.030347301,0.191293088,-0.345316888,-0.078208017,-0.286230838,0.122568221,-0.170870334,0.553333366,000000000+
A_55_P2028961,-0.299903139,-0.06306744,-0.159780077,0.127840709,0.118095103,-0.006441996,0.156138564,0.180530348,0.37646806,0.725892284,000000000+
A_55_P2050799,0.447067581,-0.243711428,-0.221337188,-0.079634444,-0.07404383,-0.051378477,-0.072691325,0.201925483,-0.339754715,0.767603634,000000000+
A_30_P01027015,-0.214419407,0.391308042,-0.169160476,0.403756342,0.414666649,0.223133678,-0.041609957,-0.01486522,0.10986051,1.005784273,000000000+
A_51_P336635,-0.08295898,0.035717455,0.037608569,-0.073149735,-0.130245049,-0.060096798,-0.095069857,0.064927872,0.029230213,0.705118092,000000000+
